RecordKey	DueDate	Indicator	Memo	ProjectCode	Reference2	ReferenceDate	Reference	Series	StampTax	StornoDate	TaxDate
RecordKey	DueDate	Indicator	Memo	ProjectCode	Reference2	ReferenceDate	Reference	Series	StampTax	StornoDate	TaxDate
366	20141231		Poliza de Depósitos Tienda No. 1	001	125946	20141231					20141231
370	20141231		Poliza de Depósitos Tienda No. 1	001	241472	20141231					20141231
374	20141231		Poliza de Depósitos Tienda No. 1	001	381904	20141231					20141231
378	20141231		Poliza de Depósitos Tienda No. 1	001	TIGRE1	20141231					20141231
365	20141231		Poliza de Depósitos Tienda No. 1	001	125922	20141231					20141231
369	20141231		Poliza de Depósitos Tienda No. 1	001	212706	20141231					20141231
373	20141231		Poliza de Depósitos Tienda No. 1	001	297228	20141231					20141231
377	20141231		Poliza de Depósitos Tienda No. 1	001	956345	20141231					20141231
367	20141231		Poliza de Depósitos Tienda No. 1	001	152761	20141231					20141231
371	20141231		Poliza de Depósitos Tienda No. 1	001	241570	20141231					20141231
375	20141231		Poliza de Depósitos Tienda No. 1	001	875710	20141231					20141231
368	20141231		Poliza de Depósitos Tienda No. 1	001	166155	20141231					20141231
372	20141231		Poliza de Depósitos Tienda No. 1	001	269694	20141231					20141231
376	20141231		Poliza de Depósitos Tienda No. 1	001	915232	20141231					20141231
3101	20141201		Poliza de Depósitos Tienda No. 2	002	631007150	20141201					20141201
3102	20141201		Poliza de Depósitos Tienda No. 2	002	766137	20141201					20141201
3106	20141202		Poliza de Depósitos Tienda No. 2	002	630901413	20141202					20141202
3105	20141202		Poliza de Depósitos Tienda No. 2	002	177035	20141202					20141202
3104	20141202		Poliza de Depósitos Tienda No. 2	002	17701	20141202					20141202
3103	20141202		Poliza de Depósitos Tienda No. 2	002	058591	20141202					20141202
3107	20141203		Poliza de Depósitos Tienda No. 2	002	137390	20141203					20141203
3108	20141203		Poliza de Depósitos Tienda No. 2	002	630901522	20141203					20141203
3109	20141203		Poliza de Depósitos Tienda No. 2	002	631008859	20141203					20141203
3110	20141204		Poliza de Depósitos Tienda No. 2	002	003004	20141204					20141204
3112	20141204		Poliza de Depósitos Tienda No. 2	002	630901589	20141204					20141204
3111	20141204		Poliza de Depósitos Tienda No. 2	002	006561	20141204					20141204
3115	20141205		Poliza de Depósitos Tienda No. 2	002	086488	20141205					20141205
3119	20141205		Poliza de Depósitos Tienda No. 2	002	651306060	20141205					20141205
3116	20141205		Poliza de Depósitos Tienda No. 2	002	452996	20141205					20141205
3114	20141205		Poliza de Depósitos Tienda No. 2	002	007321	20141205					20141205
3118	20141205		Poliza de Depósitos Tienda No. 2	002	60057967	20141205					20141205
3113	20141205		Poliza de Depósitos Tienda No. 2	002	0000509	20141205					20141205
3117	20141205		Poliza de Depósitos Tienda No. 2	002	469208	20141205					20141205
3121	20141206		Poliza de Depósitos Tienda No. 2	002	007448	20141206					20141206
3125	20141206		Poliza de Depósitos Tienda No. 2	002	1951633	20141206					20141206
3122	20141206		Poliza de Depósitos Tienda No. 2	002	02563	20141206					20141206
3126	20141206		Poliza de Depósitos Tienda No. 2	002	2222	20141206					20141206
3120	20141206		Poliza de Depósitos Tienda No. 2	002	000207	20141206					20141206
3124	20141206		Poliza de Depósitos Tienda No. 2	002	182393	20141206					20141206
3128	20141206		Poliza de Depósitos Tienda No. 2	002	708393	20141206					20141206
3123	20141206		Poliza de Depósitos Tienda No. 2	002	12552	20141206					20141206
3127	20141206		Poliza de Depósitos Tienda No. 2	002	631007949	20141206					20141206
3131	20141207		Poliza de Depósitos Tienda No. 2	002	139401	20141207					20141207
3135	20141207		Poliza de Depósitos Tienda No. 2	002	663913	20141207					20141207
3132	20141207		Poliza de Depósitos Tienda No. 2	002	205455	20141207					20141207
3136	20141207		Poliza de Depósitos Tienda No. 2	002	673421	20141207					20141207
3130	20141207		Poliza de Depósitos Tienda No. 2	002	052153	20141207					20141207
3134	20141207		Poliza de Depósitos Tienda No. 2	002	631007948	20141207					20141207
3129	20141207		Poliza de Depósitos Tienda No. 2	002	046186	20141207					20141207
3133	20141207		Poliza de Depósitos Tienda No. 2	002	205928	20141207					20141207
3137	20141207		Poliza de Depósitos Tienda No. 2	002	856388	20141207					20141207
3141	20141208		Poliza de Depósitos Tienda No. 2	002	669622	20141208					20141208
3138	20141208		Poliza de Depósitos Tienda No. 2	002	126561	20141208					20141208
3142	20141208		Poliza de Depósitos Tienda No. 2	002	684115	20141208					20141208
3140	20141208		Poliza de Depósitos Tienda No. 2	002	630901810	20141208					20141208
3139	20141208		Poliza de Depósitos Tienda No. 2	002	174877	20141208					20141208
3143	20141209		Poliza de Depósitos Tienda No. 2	002	245451	20141209					20141209
3144	20141209		Poliza de Depósitos Tienda No. 2	002	651306326	20141209					20141209
3145	20141209		Poliza de Depósitos Tienda No. 2	002	659238	20141209					20141209
3149	20141210		Poliza de Depósitos Tienda No. 2	002	631008243	20141210					20141210
3146	20141210		Poliza de Depósitos Tienda No. 2	002	189521	20141210					20141210
3148	20141210		Poliza de Depósitos Tienda No. 2	002	273099	20141210					20141210
3147	20141210		Poliza de Depósitos Tienda No. 2	002	245258	20141210					20141210
3151	20141211		Poliza de Depósitos Tienda No. 2	002	194885	20141211					20141211
3152	20141211		Poliza de Depósitos Tienda No. 2	002	631008353	20141211					20141211
3150	20141211		Poliza de Depósitos Tienda No. 2	002	030916	20141211					20141211
3154	20141212		Poliza de Depósitos Tienda No. 2	002	594616	20141212					20141212
3158	20141212		Poliza de Depósitos Tienda No. 2	002	651653	20141212					20141212
3153	20141212		Poliza de Depósitos Tienda No. 2	002	231940	20141212					20141212
3157	20141212		Poliza de Depósitos Tienda No. 2	002	651306695	20141212					20141212
3156	20141212		Poliza de Depósitos Tienda No. 2	002	60051074	20141212					20141212
3160	20141212		Poliza de Depósitos Tienda No. 2	002	776207	20141212					20141212
3155	20141212		Poliza de Depósitos Tienda No. 2	002	6005028	20141212					20141212
3159	20141212		Poliza de Depósitos Tienda No. 2	002	712367	20141212					20141212
3163	20141213		Poliza de Depósitos Tienda No. 2	002	630902358	20141213					20141213
3167	20141213		Poliza de Depósitos Tienda No. 2	002	967026	20141213					20141213
3164	20141213		Poliza de Depósitos Tienda No. 2	002	794999	20141213					20141213
3161	20141213		Poliza de Depósitos Tienda No. 2	002	000567	20141213					20141213
3165	20141213		Poliza de Depósitos Tienda No. 2	002	864993	20141213					20141213
3162	20141213		Poliza de Depósitos Tienda No. 2	002	226049	20141213					20141213
3166	20141213		Poliza de Depósitos Tienda No. 2	002	896436	20141213					20141213
3170	20141214		Poliza de Depósitos Tienda No. 2	002	167744	20141214					20141214
3174	20141214		Poliza de Depósitos Tienda No. 2	002	213636	20141214					20141214
3178	20141214		Poliza de Depósitos Tienda No. 2	002	667182	20141214					20141214
3169	20141214		Poliza de Depósitos Tienda No. 2	002	024834	20141214					20141214
3173	20141214		Poliza de Depósitos Tienda No. 2	002	201707	20141214					20141214
3177	20141214		Poliza de Depósitos Tienda No. 2	002	630902357	20141214					20141214
3168	20141214		Poliza de Depósitos Tienda No. 2	002	006766	20141214					20141214
3172	20141214		Poliza de Depósitos Tienda No. 2	002	199388	20141214					20141214
3176	20141214		Poliza de Depósitos Tienda No. 2	002	378659	20141214					20141214
3180	20141214		Poliza de Depósitos Tienda No. 2	002	836077	20141214					20141214
3171	20141214		Poliza de Depósitos Tienda No. 2	002	182545	20141214					20141214
3175	20141214		Poliza de Depósitos Tienda No. 2	002	348439	20141214					20141214
3179	20141214		Poliza de Depósitos Tienda No. 2	002	715311	20141214					20141214
3183	20141215		Poliza de Depósitos Tienda No. 2	002	221055	20141215					20141215
3184	20141215		Poliza de Depósitos Tienda No. 2	002	398166	20141215					20141215
3181	20141215		Poliza de Depósitos Tienda No. 2	002	0000580	20141215					20141215
3185	20141215		Poliza de Depósitos Tienda No. 2	002	562209	20141215					20141215
3182	20141215		Poliza de Depósitos Tienda No. 2	002	054357	20141215					20141215
3186	20141215		Poliza de Depósitos Tienda No. 2	002	651306917	20141215					20141215
3190	20141216		Poliza de Depósitos Tienda No. 2	002	312948	20141216					20141216
3194	20141216		Poliza de Depósitos Tienda No. 2	002	688583	20141216					20141216
3189	20141216		Poliza de Depósitos Tienda No. 2	002	294353	20141216					20141216
3193	20141216		Poliza de Depósitos Tienda No. 2	002	679417	20141216					20141216
3188	20141216		Poliza de Depósitos Tienda No. 2	002	189654	20141216					20141216
3192	20141216		Poliza de Depósitos Tienda No. 2	002	631008860	20141216					20141216
3187	20141216		Poliza de Depósitos Tienda No. 2	002	076588	20141216					20141216
3191	20141216		Poliza de Depósitos Tienda No. 2	002	42154	20141216					20141216
3195	20141217		Poliza de Depósitos Tienda No. 2	002	000039	20141217					20141217
3199	20141217		Poliza de Depósitos Tienda No. 2	002	760904	20141217					20141217
3196	20141217		Poliza de Depósitos Tienda No. 2	002	008838	20141217					20141217
3197	20141217		Poliza de Depósitos Tienda No. 2	002	185232	20141217					20141217
3198	20141217		Poliza de Depósitos Tienda No. 2	002	631009003	20141217					20141217
3202	20141218		Poliza de Depósitos Tienda No. 2	002	194076	20141218					20141218
3206	20141218		Poliza de Depósitos Tienda No. 2	002	581459	20141218					20141218
3201	20141218		Poliza de Depósitos Tienda No. 2	002	006143	20141218					20141218
3205	20141218		Poliza de Depósitos Tienda No. 2	002	570297	20141218					20141218
3200	20141218		Poliza de Depósitos Tienda No. 2	002	00046	20141218					20141218
3204	20141218		Poliza de Depósitos Tienda No. 2	002	222519	20141218					20141218
3208	20141218		Poliza de Depósitos Tienda No. 2	002	698293	20141218					20141218
3203	20141218		Poliza de Depósitos Tienda No. 2	002	2200813	20141218					20141218
3207	20141218		Poliza de Depósitos Tienda No. 2	002	631009125	20141218					20141218
3211	20141219		Poliza de Depósitos Tienda No. 2	002	161149	20141219					20141219
3215	20141219		Poliza de Depósitos Tienda No. 2	002	220475	20141219					20141219
3212	20141219		Poliza de Depósitos Tienda No. 2	002	178124	20141219					20141219
3216	20141219		Poliza de Depósitos Tienda No. 2	002	243971	20141219					20141219
3209	20141219		Poliza de Depósitos Tienda No. 2	002	000332	20141219					20141219
3213	20141219		Poliza de Depósitos Tienda No. 2	002	182938	20141219					20141219
3217	20141219		Poliza de Depósitos Tienda No. 2	002	451281	20141219					20141219
3210	20141219		Poliza de Depósitos Tienda No. 2	002	155650	20141219					20141219
3214	20141219		Poliza de Depósitos Tienda No. 2	002	192402	20141219					20141219
3218	20141219		Poliza de Depósitos Tienda No. 2	002	631009278	20141219					20141219
3222	20141220		Poliza de Depósitos Tienda No. 2	002	131834	20141220					20141220
3226	20141220		Poliza de Depósitos Tienda No. 2	002	303811	20141220					20141220
3221	20141220		Poliza de Depósitos Tienda No. 2	002	00337	20141220					20141220
3225	20141220		Poliza de Depósitos Tienda No. 2	002	286959	20141220					20141220
3229	20141220		Poliza de Depósitos Tienda No. 2	002	843429	20141220					20141220
3220	20141220		Poliza de Depósitos Tienda No. 2	002	003115	20141220					20141220
3224	20141220		Poliza de Depósitos Tienda No. 2	002	267473	20141220					20141220
3228	20141220		Poliza de Depósitos Tienda No. 2	002	630903337	20141220					20141220
3219	20141220		Poliza de Depósitos Tienda No. 2	002	000338	20141220					20141220
3223	20141220		Poliza de Depósitos Tienda No. 2	002	261909	20141220					20141220
3227	20141220		Poliza de Depósitos Tienda No. 2	002	550674	20141220					20141220
3231	20141221		Poliza de Depósitos Tienda No. 2	002	145745	20141221					20141221
3235	20141221		Poliza de Depósitos Tienda No. 2	002	262505	20141221					20141221
3232	20141221		Poliza de Depósitos Tienda No. 2	002	151908	20141221					20141221
3236	20141221		Poliza de Depósitos Tienda No. 2	002	340687	20141221					20141221
3233	20141221		Poliza de Depósitos Tienda No. 2	002	199790	20141221					20141221
3237	20141221		Poliza de Depósitos Tienda No. 2	002	630903338	20141221					20141221
3230	20141221		Poliza de Depósitos Tienda No. 2	002	00006	20141221					20141221
3234	20141221		Poliza de Depósitos Tienda No. 2	002	205614	20141221					20141221
3238	20141221		Poliza de Depósitos Tienda No. 2	002	787831	20141221					20141221
3242	20141222		Poliza de Depósitos Tienda No. 2	002	041421	20141222					20141222
3246	20141222		Poliza de Depósitos Tienda No. 2	002	125369	20141222					20141222
3250	20141222		Poliza de Depósitos Tienda No. 2	002	211361	20141222					20141222
3254	20141222		Poliza de Depósitos Tienda No. 2	002	25369	20141222					20141222
3258	20141222		Poliza de Depósitos Tienda No. 2	002	263339	20141222					20141222
3262	20141222		Poliza de Depósitos Tienda No. 2	002	630903511	20141222					20141222
3241	20141222		Poliza de Depósitos Tienda No. 2	002	028738	20141222					20141222
3245	20141222		Poliza de Depósitos Tienda No. 2	002	125366	20141222					20141222
3249	20141222		Poliza de Depósitos Tienda No. 2	002	147427	20141222					20141222
3253	20141222		Poliza de Depósitos Tienda No. 2	002	25362	20141222					20141222
3257	20141222		Poliza de Depósitos Tienda No. 2	002	25632	20141222					20141222
3261	20141222		Poliza de Depósitos Tienda No. 2	002	598183	20141222					20141222
3240	20141222		Poliza de Depósitos Tienda No. 2	002	013093	20141222					20141222
3244	20141222		Poliza de Depósitos Tienda No. 2	002	12536	20141222					20141222
3248	20141222		Poliza de Depósitos Tienda No. 2	002	12569	20141222					20141222
3252	20141222		Poliza de Depósitos Tienda No. 2	002	248485	20141222					20141222
3256	20141222		Poliza de Depósitos Tienda No. 2	002	2563	20141222					20141222
3260	20141222		Poliza de Depósitos Tienda No. 2	002	512954	20141222					20141222
3264	20141222		Poliza de Depósitos Tienda No. 2	002	694182	20141222					20141222
3239	20141222		Poliza de Depósitos Tienda No. 2	002	000346	20141222					20141222
3243	20141222		Poliza de Depósitos Tienda No. 2	002	062529	20141222					20141222
3247	20141222		Poliza de Depósitos Tienda No. 2	002	12563	20141222					20141222
3251	20141222		Poliza de Depósitos Tienda No. 2	002	22563	20141222					20141222
3255	20141222		Poliza de Depósitos Tienda No. 2	002	25396	20141222					20141222
3259	20141222		Poliza de Depósitos Tienda No. 2	002	425404	20141222					20141222
3263	20141222		Poliza de Depósitos Tienda No. 2	002	63100391	20141222					20141222
3267	20141223		Poliza de Depósitos Tienda No. 2	002	124	20141223					20141223
3271	20141223		Poliza de Depósitos Tienda No. 2	002	631009671	20141223					20141223
3268	20141223		Poliza de Depósitos Tienda No. 2	002	216258	20141223					20141223
3272	20141223		Poliza de Depósitos Tienda No. 2	002	698139	20141223					20141223
3265	20141223		Poliza de Depósitos Tienda No. 2	002	080578	20141223					20141223
3269	20141223		Poliza de Depósitos Tienda No. 2	002	477551	20141223					20141223
3266	20141223		Poliza de Depósitos Tienda No. 2	002	107716	20141223					20141223
3270	20141223		Poliza de Depósitos Tienda No. 2	002	513813	20141223					20141223
3274	20141224		Poliza de Depósitos Tienda No. 2	002	005932	20141224					20141224
3278	20141224		Poliza de Depósitos Tienda No. 2	002	118782	20141224					20141224
